 115.199  109.651  136.040
 113.870  110.269  135.638
 113.852  110.578  134.139
 114.402  111.958  133.772
 113.643  112.948  134.573
 112.391  112.539  134.331
 113.998  113.876  135.257
 116.002  123.750  139.487
 115.153  122.196  139.864
 117.696  123.407  139.890
 113.722  104.589  129.911
 114.495  103.415  130.329
 115.360  103.562  131.341
 114.315  102.118  129.588
 112.992  104.502  128.949
 113.848  105.798  130.564
 113.138  106.875  129.934
 113.697  108.257  130.210
 112.907  109.419  130.894
 121.113  110.324  133.614
 122.456  110.509  132.850
 122.938  110.018  131.500
 122.080  110.282  129.928
 119.893  109.909  132.769
 119.071  108.668  133.091
 117.590  108.951  132.885
 117.206  108.814  131.435
 115.755  109.167  131.289
 115.081  108.151  130.665
 115.306  110.215  131.665
 121.330  109.526  135.235
 106.760  117.737  140.254
 106.391  119.141  140.373
 107.372  119.887  140.863
 105.067  119.693  139.970
 105.950  116.874  139.990
 108.094  117.419  140.421
 108.643  116.522  139.454
 109.653  115.666  140.130
 109.684  114.147  139.802
 118.828  117.787  138.449
 117.832  116.411  137.805
 118.484  115.301  136.984
 117.339  114.485  136.428
 117.808  112.949  135.639
 116.940  115.851  138.902
 115.476  116.187  138.584
 114.367  115.289  139.101
 113.165  116.000  139.719
 111.759  115.878  139.196
 110.974  116.201  140.248
 111.310  115.560  138.131
 116.055  112.187  136.292
  96.228  107.479  124.709
  97.507  107.379  123.907
  98.602  107.750  124.912
  99.808  108.197  124.181
 101.117  108.336  124.887
 102.118  108.544  123.752
 103.571  108.154  123.971
 104.099  107.850  125.377
 105.132  106.763  125.414
 106.317  107.197  126.216
 107.059  106.207  127.071
  94.952  106.687  124.616
 107.026  108.142  130.144
 107.751  107.211  129.230
 106.846  106.761  128.359
 108.912  106.908  129.278
 105.504  108.091  129.846
 107.826  109.527  130.234
 108.896  112.639  132.052
 103.938   98.431  119.309
 105.565   99.998  120.572
 105.529   98.563  119.619
 107.192   98.237  121.999
 107.603   99.735  121.295
 108.888   99.128  119.779
 108.454   97.605  119.321
 109.512   98.409  122.086
 110.502   98.516  120.611
 112.774   93.966  120.548
 111.866   94.212  121.943
 111.442   96.453  119.688
 112.832   96.105  120.599
 100.501   89.603  111.042
 102.150   89.396  110.652
  98.952   91.809  109.616
  99.128   90.156  109.462
  99.700   91.160  108.196
 101.907   95.450  110.835
 102.063   94.587  112.324
 103.797   95.949  111.952
 105.385   94.578  112.719
 104.546   93.127  112.495
 103.678   94.331  113.385
 113.068   95.683  111.972
 112.012   94.045  114.141
 113.531   94.648  113.631
 112.419   91.834  113.757
 113.592   92.742  114.528
 110.764   96.551  111.641
 112.057   96.562  110.627
 110.799   95.826  108.842
 110.406   97.256  109.758
 108.910   95.222  108.306
 108.909   96.933  108.352
 106.870   95.815  108.178
 107.189   97.190  109.118
 111.998   97.658  121.591
 106.905   84.279  104.695
 107.413   84.790  106.373
 104.437   83.861  104.361
 104.866   85.427  103.835
 103.445   85.308  104.871
 105.057   87.126  109.792
 106.448   86.071  110.069
 106.607   88.997  109.427
 105.770   87.992  111.409
 107.122   88.979  111.783
 107.296   87.224  111.782
 115.260   89.609  111.287
 117.623   88.482  112.227
 117.214   89.928  111.300
 115.979   87.824  109.891
 117.499   87.135  110.558
 115.539   86.648  111.294
 114.435   86.815  112.539
 112.752   86.786  111.529
 113.690   85.710  110.601
 111.550   86.083  110.249
 112.526   85.887  109.081
 110.629   86.250  108.142
 111.387   87.677  107.662
 117.669   87.196  106.904
 116.576   88.468  106.605
 116.090   87.253  107.727
 101.564  103.699  117.668
 102.357  102.194  116.988
  99.975  102.287  120.331
  98.769  101.841  119.122
  99.535  103.410  119.000
 100.317   99.209  116.269
 101.913   99.048  115.667
 100.373   97.650  117.818
 100.792   95.557  116.341
 101.402   96.693  115.146
  99.774   96.868  115.795
 107.663   94.292  119.055
 107.687   95.232  117.169
 108.708   95.832  118.417
 110.257   96.533  117.227
 109.077   96.843  116.335
 106.777   92.425  118.849
 107.113   92.201  117.258
 105.253   93.145  116.976
 105.942   94.704  117.262
 104.310   93.675  119.500
 103.598   93.654  117.976
 104.068   96.146  119.640
 102.772   95.341  119.189
  93.335   79.119  101.211
  93.445   79.509   99.546
  93.988   81.181  101.942
  94.012   81.907  100.359
  96.148   80.671   99.896
  96.135   80.004  101.509
  96.343   82.003  102.550
  95.523   82.913  101.302
  97.915   82.795  100.094
  98.448   82.490  101.701
  96.379   84.678  101.671
  97.578   84.983  100.457
  99.138   85.568  101.902
  98.954   84.074  102.814
  97.303   85.113  104.302
  97.372   86.614  103.414
  99.605   86.953  104.031
  99.958   85.266  104.062
  99.466   85.001  106.290
  98.831   86.642  106.501
 100.922   87.406  105.411
 101.660   85.875  105.894
  91.794   81.540  100.122
  91.604   80.767  101.694
  91.047   79.973  100.247
 102.638   87.173  109.462
 100.574   86.212  111.248
 101.081   87.829  111.633
 102.266   86.624  111.527
 100.095   88.641  108.736
 101.703   88.977  108.264
 102.098   90.734  108.118
 102.814   92.038  109.015
 101.340   92.314  108.121
 125.419  102.031  132.846
 124.595  103.623  132.501
 124.731  103.481  130.740
 126.274  105.839  131.449
 124.840  105.861  132.463
 123.513  105.228  130.386
 124.876  105.395  129.534
 124.403  108.065  130.195
 123.156  107.237  131.120
 121.527  106.943  126.951
 121.658  105.211  126.910
 122.930  105.263  128.568
 121.558  105.583  129.612
 120.330   97.006  121.410
 121.406   97.846  120.314
 119.887   94.871  120.946
 121.019   94.162  119.814
 119.329   94.334  119.344
 119.166   98.605  117.524
